Servo ready
校正中 保持靜止校正完成
millis  GY_TO_servo_angle   ADC  
9139,90,552
9141,90,552
9142,90,583
9144,90,560
9145,90,562
9147,90,575
9149,90,570
9150,90,551
9152,90,573
9153,90,551
9155,90,567
9157,90,571
9158,90,550
9160,90,573
9161,90,550
9163,90,575
9165,90,553
9166,90,552
9168,90,548
9169,90,552
9171,90,569
9173,90,582
9174,90,560
9176,90,575
9177,90,575
9179,90,581
9181,90,549
9182,90,589
9184,90,569
9185,90,547
9187,90,553
9189,90,582
9190,90,556
9192,90,549
9201,89,571
9211,90,558
9221,90,578
9231,89,555
9241,90,567
9251,90,549
9261,89,580
9271,88,565
9281,90,567
9291,88,583
9301,88,563
9311,90,641
9321,92,583
9331,90,542
9341,90,571
9351,90,543
9361,88,573
9371,90,577
9381,88,577
9391,92,551
9401,90,563
9411,88,571
9421,90,573
9431,91,615
9441,90,581
9451,90,511
9461,90,543
9471,89,547
9481,91,582
9491,86,571
9501,90,572
9511,92,589
9521,93,603
9531,95,710
9541,79,544
9551,90,568
9561,96,568
9571,80,543
9581,85,601
9591,88,740
9601,90,575
9611,90,579
9621,94,603
9631,92,538
9641,92,587
9651,90,567
9661,90,547
9671,88,539
9681,86,559
9691,87,563
9701,88,548
9711,88,549
9721,88,554
9731,88,553
9741,87,523
9751,89,570
9761,89,574
9771,89,549
9781,89,578
9791,88,543
9801,88,543
9811,88,557
9821,87,575
9831,87,541
9841,86,567
9851,84,559
9861,83,550
9871,83,554
9881,84,673
9891,83,560
9901,84,551
9911,86,598
9921,85,524
9931,85,544
9941,82,479
9951,80,552
9961,79,543
9971,78,631
9981,80,528
9991,80,539
10001,80,563
10011,82,537
10021,81,505
10031,81,495
10041,82,511
10051,80,520
10061,80,511
10071,80,504
10081,80,511
10091,85,511
10101,83,498
10111,84,538
10121,82,511
10131,81,511
10141,80,502
10151,80,504
10161,80,503
10171,78,528
10181,78,529
10191,78,511
10201,76,523
10211,77,530
10221,76,509
10231,78,515
10241,76,503
10251,74,496
10261,76,527
10271,76,499
10281,75,485
10291,77,482
10301,80,521
10311,79,511
10321,77,510
10331,78,478
10341,78,488
10351,78,510
10361,76,499
10371,75,477
10381,80,496
10391,78,475
10401,78,499
10411,77,480
10421,74,483
10431,75,510
10441,75,505
10451,74,479
10461,72,506
10471,70,487
10481,69,521
10491,72,511
10501,75,527
10511,75,490
10521,75,494
10531,76,468
10541,74,479
10551,74,477
10561,76,501
10571,77,471
10581,76,490
10591,76,477
10601,77,523
10611,76,463
10621,75,470
10631,73,477
10641,75,499
10651,71,494
10661,74,493
10671,75,483
10681,73,502
10691,72,480
10701,74,477
10711,72,532
10721,72,539
10731,70,557
10741,69,539
10751,70,531
10761,70,518
10771,73,538
10781,74,493
10791,74,475
10801,69,490
10811,70,481
10821,72,487
10831,73,487
10841,72,515
10851,73,475
10861,76,473
10871,75,467
10881,74,491
10891,74,487
10901,72,483
10911,68,461
10921,68,477
10931,68,551
10941,70,550
10951,66,475
10961,66,495
10971,65,495
10981,67,464
10991,68,481
11001,64,473
11011,68,468
11021,66,451
11031,66,455
11041,67,462
11051,64,555
11061,62,460
11071,62,432
11081,60,440
11091,62,426
11101,62,445
11111,61,431
11121,61,433
11131,60,432
11141,58,438
11151,60,411
11161,62,413
11171,60,399
11181,60,409
11191,62,407
11201,61,405
11211,63,409
11221,62,407
11231,64,395
11241,62,419
11251,64,452
11261,64,438
11271,64,411
11281,65,427
11291,65,383
11301,64,431
11311,64,403
11321,64,423
11331,64,425
11341,64,415
11351,63,429
11361,62,412
11371,62,425
11381,60,415
11391,62,427
11401,58,421
11411,61,421
11421,60,431
11431,60,429
11441,61,430
11451,57,399
11461,56,421
11471,58,415
11481,59,415
11491,62,402
11501,60,415
11511,60,438
11521,61,414
11531,60,411
11541,62,405
11551,63,393
11561,61,394
11571,61,402
11581,58,423
11591,60,416
11601,58,405
11611,56,407
11621,56,399
11631,52,427
11641,52,400
11651,56,453
11661,54,391
11671,54,397
11681,56,376
11691,54,387
11701,52,402
11711,56,393
11721,56,393
11731,55,396
11741,58,377
11751,57,392
11761,56,395
11771,57,378
11781,54,381
11791,54,393
11801,57,378
11811,56,374
11821,56,389
11831,56,405
11841,56,390
11851,56,281
11861,56,395
11871,54,378
11881,54,380
11891,54,387
11901,54,399
11911,54,421
11921,54,436
11931,54,407
11941,54,399
11951,55,393
11961,54,395
11971,56,383
11981,56,391
11991,55,379
12001,54,402
12011,54,410
12021,52,369
12031,54,400
12041,54,383
12051,52,410
12061,54,392
12071,55,400
12081,56,379
12091,56,373
12101,54,382
12111,54,397
12121,50,377
12131,49,400
12141,49,388
12151,48,458
12161,50,377
12171,48,371
12181,47,441
12191,48,378
12201,45,373
12211,46,346
12221,43,402
12231,45,376
12241,44,389
12251,44,370
12261,44,352
12271,45,383
12281,45,372
12291,45,343
12301,45,332
12311,45,323
12321,46,318
12331,48,336
12341,49,336
12351,47,346
12361,45,340
12371,47,334
12381,44,323
12391,46,323
12401,46,327
12411,45,340
12421,38,349
12431,42,327
12441,44,330
12451,45,334
12461,46,325
12471,42,321
12481,44,336
12491,41,378
12501,39,361
12511,44,313
12521,42,329
12531,42,335
12541,46,317
12551,42,311
12561,42,318
12571,46,319
12581,37,312
12591,44,317
12601,36,315
12611,41,322
12621,42,319
12631,40,326
12641,40,312
12651,42,318
12661,42,309
12671,43,303
12681,42,325
12691,42,322
12701,46,322
12711,39,321
12721,44,313
12731,40,219
