idx,b_mm,theta_lo_deg,theta_hi_deg,theta_a0_deg,midpoint_deg,swing_deg,monotonic
30,-3.09318637274549,59.8312693631106,-22.7036955220974,16.6999118966432,18.5637869205066,82.534964885208,1
31,-3.07915831663327,59.8870972071634,-22.7627173154679,16.6915683900646,18.5621899458478,82.6498145226313,1
32,-3.06513026052104,59.9430721190172,-22.8218786175359,16.6831960628381,18.5605967507407,82.7649507365532,1
33,-3.05110220440882,59.999194609292,-22.8811798542781,16.674794765586,18.559007377507,82.8803744635701,1
34,-3.03707414829659,60.0554651905327,-22.9406214530518,16.6663643478981,18.5574218687405,82.9960866435845,1
35,-3.02304609218437,60.1118843772149,-23.0002038425982,16.6579046583224,18.5558402673083,83.1120882198131,1
36,-3.00901803607214,60.1684526857499,-23.0599274530462,16.6494155443567,18.5542626163519,83.2283801387961,1
37,-2.99498997995992,60.2251706344907,-23.1197927159147,16.6408968524388,18.552688959288,83.3449633504054,1
38,-2.9809619238477,60.2820387437366,-23.1798000641167,16.6323484279378,18.5511193398099,83.4618388078534,1
39,-2.96693386773547,60.339057535739,-23.239949931962,16.6237701151446,18.5495538018885,83.579007467701,1
40,-2.95290581162325,60.3962275347063,-23.3002427551605,16.6151617572624,18.5479923897729,83.6964702898668,1
41,-2.93887775551102,60.4535492668097,-23.3606789708253,16.6065231963976,18.5464351479922,83.8142282376351,1
42,-2.9248496993988,60.5110232601879,-23.4212590174762,16.5978542735495,18.5448821213558,83.9322822776641,1
43,-2.91082164328657,60.5686500449525,-23.4819833350424,16.5891548286014,18.543333354955,84.0506333799949,1
44,-2.89679358717435,60.626430153193,-23.542852364866,16.5804247003104,18.5417888941635,84.169282518059,1
45,-2.88276553106212,60.6843641189824,-23.6038665497049,16.5716637262972,18.5402487846388,84.2882306686873,1
46,-2.8687374749499,60.7424524783816,-23.6650263337359,16.5628717430367,18.5387130723229,84.4074788121175,1
47,-2.85470941883768,60.8006957694451,-23.7263321625581,16.5540485858477,18.5371818034435,84.5270279320032,1
48,-2.84068136272545,60.8590945322254,-23.7877844831955,16.5451940888822,18.535655024515,84.6468790154209,1
49,-2.82665330661323,60.9176493087787,-23.8493837441005,16.5363080851157,18.5341327823391,84.7670330528792,1
50,-2.812625250501,60.976360643169,-23.9111303951569,16.5273904063365,18.5326151240061,84.8874910383259,1
51,-2.79859719438878,61.035229081474,-23.9730248876824,16.5184408831351,18.5311020968958,85.0082539691564,1
52,-2.78456913827655,61.0942551717889,-24.0350676744324,16.5094593448936,18.5295937486783,85.1293228462213,1
53,-2.77054108216433,61.1534394642322,-24.0972592096025,16.500445619775,18.5280901273149,85.2506986738347,1
54,-2.7565130260521,61.2127825109498,-24.1595999488315,16.4913995347121,18.5265912810592,85.3723824597813,1
55,-2.74248496993988,61.2722848661201,-24.2220903492046,16.4823209153967,18.5250972584577,85.4943752153247,1
56,-2.72845691382766,61.3319470859584,-24.2847308692562,16.4732095862684,18.5236081083511,85.6166779552146,1
57,-2.71442885771543,61.391769728722,-24.3475219689728,16.4640653705032,18.5221238798746,85.7392916976948,1
58,-2.70040080160321,61.4517533547144,-24.4104641097961,16.4548880900024,18.5206446224592,85.8622174645104,1
59,-2.68637274549098,61.5118985262899,-24.4735577546255,16.445677565381,18.5191703858322,85.9854562809154,1
60,-2.67234468937876,61.5722058078585,-24.5368033678214,16.436433615956,18.5177012200186,86.1090091756799,1
61,-2.65831663326653,61.6326757658898,-24.6002014152079,16.4271560597347,18.516237175341,86.2328771810977,1
62,-2.64428857715431,61.6933089689178,-24.6637523640756,16.4178447134029,18.5147783024211,86.3570613329934,1
63,-2.63026052104208,61.7541059875451,-24.7274566831843,16.4084993923129,18.5133246521804,86.4815626707295,1
64,-2.61623246492986,61.8150673944473,-24.7913148427662,16.3991199104713,18.5118762758406,86.6063822372135,1
65,-2.60220440881764,61.8761937643771,-24.855327314528,16.3897060805266,18.5104332249245,86.7315210789051,1
66,-2.58817635270541,61.9374856741685,-24.9194945716545,16.3802577137572,18.508995551257,86.856980245823,1
67,-2.57414829659319,61.9989437027413,-24.9838170888105,16.3707746200585,18.5075633069654,86.9827607915518,1
68,-2.56012024048096,62.0605684311045,-25.0482953421442,16.3612566079305,18.5061365444802,87.1088637732487,1
69,-2.54609218436874,62.122360442361,-25.1129298092893,16.3517034844646,18.5047153165359,87.2352902516503,1
70,-2.53206412825651,62.184320321711,-25.1777209693681,16.3421150553313,18.5032996761714,87.3620412910792,1
71,-2.51803607214429,62.2464486564563,-25.2426693029941,16.3324911247663,18.5018896767311,87.4891179594505,1
72,-2.50400801603206,62.308746036004,-25.3077752922742,16.3228314955581,18.5004853718649,87.6165213282782,1
73,-2.48997995991984,62.3712130518699,-25.3730394208119,16.3131359690337,18.499086815529,87.7442524726818,1
74,-2.47595190380762,62.4338502976828,-25.4384621737093,16.3034043450461,18.4976940619868,87.8723124713921,1
75,-2.46192384769539,62.4966583691878,-25.5040440375701,16.2936364219597,18.4963071658088,88.0007024067578,1
76,-2.44789579158317,62.5596378642496,-25.5697855005018,16.283831996637,18.4949261818739,88.1294233647514,1
77,-2.43386773547094,62.6227893828566,-25.6356870521186,16.2739908644244,18.493551165369,88.2584764349751,1
78,-2.41983967935872,62.6861135271236,-25.7017491835431,16.2641128191382,18.4921821717903,88.3878627106667,1
79,-2.40581162324649,62.7496109012959,-25.7679723874097,16.2541976530502,18.4908192569431,88.5175832887056,1
80,-2.39178356713427,62.8132821117516,-25.8343571578665,16.2442451568732,18.4894624769426,88.6476392696181,1
81,-2.37775551102204,62.8771277670059,-25.9009039905774,16.2342551197463,18.4881118882142,88.7780317575833,1
82,-2.36372745490982,62.941148477713,-25.9676133827252,16.2242273292205,18.4867675474939,88.9087618604382,1
83,-2.3496993987976,63.0053448566701,-26.0344858330133,16.2141615712432,18.4854295118284,89.0398306896835,1
84,-2.33567134268537,63.0697175188199,-26.1015218416685,16.2040576301435,18.4840978385757,89.1712393604884,1
85,-2.32164328657315,63.1342670812532,-26.1687219104427,16.1939152886167,18.4827725854053,89.302988991696,1
86,-2.30761523046092,63.1989941632123,-26.2360865426158,16.1837343277089,18.4814538102983,89.4350807058282,1
87,-2.2935871743487,63.2638993860931,-26.3036162429974,16.1735145268012,18.4801415715478,89.5675156290905,1
88,-2.27955911823647,63.3289833734477,-26.3713115179294,16.1632556635942,18.4788359277592,89.7002948913771,1
89,-2.26553106212425,63.3942467509875,-26.4391728752876,16.1529575140915,18.4775369378499,89.833419626275,1
90,-2.25150300601202,63.4596901465847,-26.5072008244845,16.1426198525841,18.4762446610501,89.9668909710692,1
91,-2.2374749498998,63.5253141902753,-26.5753958764711,16.1322424516335,18.4749591569021,90.1007100667463,1
92,-2.22344689378758,63.5911195142609,-26.6437585437387,16.1218250820555,18.4736804852611,90.2348780579996,1
93,-2.20941883767535,63.6571067529111,-26.7122893403214,16.1113675129031,18.4724087062949,90.3693960932326,1
94,-2.19539078156313,63.7232765427651,-26.7809887817979,16.10086951145,18.4711438804836,90.504265324563,1
95,-2.1813627254509,63.789629522534,-26.8498573852933,16.090330843173,18.4698860686204,90.6394869078273,1
96,-2.16733466933868,63.8561663331023,-26.9188956694814,16.0797512717351,18.4686353318105,90.7750620025837,1
97,-2.15330661322645,63.9228876175296,-26.9881041545863,16.0691305589675,18.4673917314717,90.9109917721158,1
98,-2.13927855711423,63.9897940210523,-27.0574833623843,16.0584684648522,18.466155329334,91.0472773834366,1
99,-2.125250501002,64.056886191085,-27.1270338162062,16.047764747504,18.4649261874394,91.1839200072912,1
100,-2.11122244488978,64.1241647772218,-27.1967560409383,16.0370191631521,18.4637043681417,91.3209208181601,1
101,-2.09719438877756,64.1916304312376,-27.2666505630248,16.026231466122,18.4624899341064,91.4582809942624,1
102,-2.08316633266533,64.2592838070891,-27.3367179104693,16.0154014088168,18.4612829483099,91.5960017175584,1
103,-2.06913827655311,64.3271255609158,-27.4069586128365,16.0045287416984,18.4600834740397,91.7340841737523,1
104,-2.05511022044088,64.3951563510409,-27.4773732012539,15.9936132132685,18.4588915748935,91.8725295522949,1
105,-2.04108216432866,64.4633768379721,-27.5479622084135,15.9826545700494,18.4577073147793,92.0113390463857,1
106,-2.02705410821643,64.5317876844021,-27.6187261685732,15.9716525565643,18.4565307579145,92.1505138529753,1
107,-2.01302605210421,64.6003895552091,-27.6896656175584,15.9606069153179,18.4553619688253,92.2900551727675,1
108,-1.99899799599198,64.669183117457,-27.7607810927637,15.9495173867761,18.4542010123467,92.4299642102207,1
109,-1.98496993987976,64.7381690403961,-27.8320731331541,15.9383837093463,18.453047953621,92.5702421735502,1
110,-1.97094188376753,64.8073479954625,-27.9035422792667,15.9272056193566,18.4519028580979,92.7108902747291,1
111,-1.95691382765531,64.8767206562785,-27.9751890732117,15.9159828510351,18.4507657915334,92.8519097294903,1
112,-1.94288577154309,64.9462876986524,-28.0470140586745,15.9047151364894,18.449636819989,92.9933017573269,1
113,-1.92885771543086,65.0160498005778,-28.1190177809159,15.8934022056851,18.4485160098309,93.1350675814937,1
114,-1.91482965931864,65.0860076422333,-28.1912007867746,15.8820437864245,18.4474034277293,93.277208429008,1
115,-1.90080160320641,65.156161905982,-28.2635636246675,15.8706396043248,18.4462991406573,93.4197255306496,1
116,-1.88677354709419,65.2265132763705,-28.3361068445913,15.8591893827965,18.4452032158896,93.5626201209618,1
117,-1.87274549098196,65.2970624401279,-28.4088309981235,15.847692843021,18.4441157210022,93.7058934382514,1
118,-1.85871743486974,65.3678100861649,-28.4817366384238,15.8361497039279,18.4430367238706,93.8495467245887,1
119,-1.84468937875752,65.4387569055723,-28.5548243202348,15.8245596821729,18.4419662926687,93.9935812258071,1
120,-1.83066132264529,65.5099035916196,-28.6280945998833,15.8129224921141,18.4409044958682,94.1379981915029,1
121,-1.81663326653307,65.5812508397537,-28.701548035281,15.8012378457892,18.4398514022364,94.2827988750347,1
122,-1.80260521042084,65.6527993475966,-28.7751851859257,15.7895054528917,18.4388070808355,94.4279845335223,1
123,-1.78857715430862,65.7245498149438,-28.849006612902,15.7777250207473,18.4377716010209,94.5735564278459,1
124,-1.77454909819639,65.7965029437622,-28.9230128788825,15.7658962542892,18.4367450324399,94.7195158226448,1
125,-1.76052104208417,65.8686594381877,-28.997204548128,15.7540188560345,18.4357274450298,94.8658639863157,1
126,-1.74649298597194,65.9410200045225,-29.0715821864888,15.7420925260587,18.4347189090168,95.0126021910113,1
127,-1.73246492985972,66.0135853512329,-29.1461463614051,15.7301169619709,18.4337194949139,95.159731712638,1
128,-1.7184368737475,66.086356188946,-29.2208976419079,15.7180918588888,18.4327292735191,95.3072538308539,1
129,-1.70440881763527,66.1593332304472,-29.2958365986194,15.7060169094125,18.4317483159139,95.4551698290666,1
130,-1.69038076152305,66.2325171906762,-29.3709638037537,15.6938918035987,18.4307766934613,95.6034809944299,1
131,-1.67635270541082,66.3059087867243,-29.4462798311172,15.6817162289347,18.4298144778036,95.7521886178416,1
132,-1.6623246492986,66.3795087378304,-29.5217852561094,15.6694898703113,18.4288617408605,95.9012939939398,1
133,-1.64829659318637,66.4533177653772,-29.5974806557228,15.6572124099961,18.4279185548272,96.0507984211,1
134,-1.63426853707415,66.5273365928872,-29.6733666085438,15.6448835276064,18.4269849921717,96.2007032014309,1
135,-1.62024048096192,66.6015659460183,-29.7494436947527,15.6325029000809,18.4260611256328,96.351009640771,1
136,-1.6062124248497,66.6760065525598,-29.8257124961241,15.6200702016525,18.4251470282178,96.5017190486839,1
137,-1.59218436873748,66.7506591424272,-29.9021735960273,15.6075851038194,18.4242427731999,96.6528327384545,1
138,-1.57815631262525,66.8255244476575,-29.9788275794261,15.5950472753167,18.4233484341157,96.8043520270835,1
139,-1.56412825651303,66.9006032024041,-30.0556750328792,15.5824563820874,18.4224640847625,96.9562782352833,1
140,-1.5501002004008,66.9758961429316,-30.1327165445402,15.5698120872525,18.4215897991957,97.1086126874718,1
141,-1.53607214428858,67.0514040076098,-30.2099527041579,15.5571140510818,18.420725651726,97.2613567117677,1
142,-1.52204408817635,67.1271275369084,-30.2873841030758,15.5443619309635,18.4198717169163,97.4145116399842,1
143,-1.50801603206413,67.2030674733905,-30.3650113342323,15.5315553813736,18.4190280695791,97.5680788076228,1
144,-1.4939879759519,67.2792245617065,-30.4428349921608,15.5186940538448,18.4181947847729,97.7220595538673,1
145,-1.47995991983968,67.3555995485878,-30.520855672989,15.5057775969358,18.4173719377994,97.8764552215768,1
146,-1.46593186372745,67.4321931828396,-30.5990739744391,15.4928056561987,18.4165596042002,98.0312671572787,1
147,-1.45190380761523,67.509006215334,-30.6774904958275,15.4797778741475,18.4157578597533,98.1864967111615,1
148,-1.43787575150301,67.586039399003,-30.7561058380641,15.4666938902254,18.4149667804694,98.3421452370671,1
149,-1.42384769539078,67.6632934888304,-30.8349206036525,15.4535533407715,18.4141864425889,98.4982140924829,1
150,-1.40981963927856,67.7407692418444,-30.9139353966891,15.4403558589879,18.4134169225776,98.6547046385335,1
151,-1.39579158316633,67.8184674171094,-30.9931508228628,15.4271010749057,18.4126582971233,98.8116182399721,1
152,-1.38176352705411,67.8963887757176,-31.0725674894542,15.4137886153504,18.4119106431317,98.9689562651718,1
153,-1.36773547094188,67.9745340807804,-31.1521860053357,15.4004181039077,18.4111740377224,99.1267200861161,1
154,-1.35370741482966,68.0529040974194,-31.23200698097,15.3869891608881,18.4104485582247,99.2849110783894,1
155,-1.33967935871743,68.1314995927573,-31.3120310284099,15.3735014032912,18.4097342821737,99.4435306211672,1
156,-1.32565130260521,68.2103213359084,-31.3922587612975,15.3599544447698,18.4090312873055,99.6025800972059,1
157,-1.31162324649299,68.2893700979686,-31.4726907948633,15.3463478955932,18.4083396515527,99.7620608928319,1
158,-1.29759519038076,68.3686466520056,-31.5533277459252,15.3326813626103,18.4076594530402,99.9219743979308,1
159,-1.28356713426854,68.4481517730484,-31.634170232888,15.3189544492119,18.4069907700802,100.082322005936,1
160,-1.26953907815631,68.5278862380765,-31.7152188757421,15.3051667552928,18.4063336811672,100.243105113819,1
161,-1.25551102204409,68.607850826009,-31.7964742960623,15.2913178772134,18.4056882649733,100.404325122071,1
162,-1.24148296593186,68.6880463176931,-31.8779371170073,15.2774074077605,18.4050546003429,100.5659834347,1
163,-1.22745490981964,68.7684734958929,-31.959607963318,15.2634349361078,18.4044327662875,100.728081459211,1
164,-1.21342685370741,68.849133145277,-32.0414874613166,15.2494000477758,18.4038228419802,100.890620606594,1
165,-1.19939879759519,68.930026052406,-32.1235762389053,15.2353023245915,18.4032249067503,101.053602291311,1
166,-1.18537074148297,69.0111530057205,-32.205874925565,15.2211413446466,18.4026390400778,101.217027931286,1
167,-1.17134268537074,69.0925147955278,-32.2883841523539,15.2069166822566,18.402065321587,101.380898947882,1
168,-1.15731462925852,69.1741122139884,-32.3711045519061,15.192627907918,18.4015038310411,101.545216765894,1
169,-1.14328657314629,69.2559460551024,-32.4540367584302,15.1782745882657,18.4009546483361,101.709982813533,1
170,-1.12925851703407,69.3380171146958,-32.5371814077078,15.1638562860296,18.400417853494,101.875198522404,1
171,-1.11523046092184,69.4203261904057,-32.6205391370917,15.1493725599906,18.399893526657,102.040865327497,1
172,-1.10120240480962,69.5028740816658,-32.7041105855045,15.1348229649359,18.3993817480806,102.20698466717,1
173,-1.08717434869739,69.5856615896909,-32.787896393437,15.1202070516142,18.3988825981269,102.373557983128,1
